Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
-0.7547410089075824,-1.0011043157031196,-1.2437914219429307,-0.3965190588270811,-1.7244026694931551,-2.6825750049796553,-0.7553010894591052,-0.9236798995523412,0.4293100834431009,0.2687212903795184,1.2261284769071117,2.093212726048133,0.3049061700814491,2.447370478003606,2.217562243884044,0.9896433311561564,SEKER
-0.7488071041106148,-1.0114038360296203,-1.279662553821538,-0.31008117433220345,-1.8874549060652437,-3.3073733947482,-0.7493226833308305,-0.9142582270677271,0.7465591498360319,0.2555267188120643,1.4263152349300399,2.355984523707248,0.18298345992535825,2.715495976156309,2.5245900890164372,0.8190918940683801,SEKER
-0.7482614576925029,-1.0019023301914889,-1.2310892871474621,-0.38474676396888363,-1.7139811222306445,-2.647101448140156,-0.750498212625716,-0.9133931914981187,0.23048701275658903,0.6010092870991124,1.3323754729016373,2.062826329274719,0.29852291578495754,2.398982638343602,2.182400861951263,0.5727157157573075,SEKER
-0.7465222097347709,-0.9924194913589343,-1.2096601185272913,-0.4142105490256721,-1.6395028837255894,-2.4063540043093257,-0.7481807405872275,-0.910637374302168,0.9988158780634794,0.48308751316015386,1.2573935298074788,1.9475930811350126,0.3407586837668831,2.2742261080050166,2.049705148267446,0.6432084610894,SEKER
-0.7465222097347709,-0.9995176202291685,-1.2612158141632872,-0.33529636013185066,-1.825775637851683,-3.0540838011377955,-0.7487852985103114,-0.910637374302168,0.6433934329823963,0.6045059388052847,1.3330701305344883,2.2581830415457174,0.21505441718565013,2.6030961163924493,2.409696180342456,0.9815150296638928,SEKER
-0.745840151712131,-1.0191973108575572,-1.250608520109164,-0.34932557364614825,-1.7904935597710305,-2.918993734684353,-0.7472403171513191,-0.9095572773880741,0.2929168286583842,0.4306465808796118,1.5561381314502474,2.198091099437436,0.2370300428083541,2.536669047830823,2.3394671884316525,0.9221420763876439,SEKER
-0.745021682084963,-0.9838886698107504,-1.2195111079721164,-0.39581159850668585,-1.6794881411047773,-2.5329108769556474,-0.7454602299333497,-0.9082616182750822,0.6001907379480739,0.23745937694853192,1.1895185865266489,2.016519857880105,0.3080873311895895,2.342355136356699,2.1289543123935593,0.8313545966417945,SEKER
-0.7449875791838311,-1.0056917323233965,-1.2261974285038133,-0.38684549461240453,-1.702387397601373,-2.6081773519094775,-0.7459640282025863,-0.908207643294384,0.26997016152670145,0.3450549538895232,1.422546711635862,2.0566629017891445,0.2916117411846357,2.3843719905111107,2.1752775662160397,0.9478788502409444,SEKER
-0.7426344790057232,-1.0108998268790719,-1.2567422563682351,-0.32766925696413596,-1.8258882596661086,-3.0545257927161753,-0.7447884989077008,-0.9044854560713563,0.4194681657843169,0.5786604089746317,1.5145612629728362,2.2584878106319417,0.20392534946534735,2.5934219827247613,2.4100530697610822,0.985068839562886,SEKER
-0.7404859962344073,-1.027956803224046,-1.206097831436276,-0.40266627148340667,-1.646254437197914,-2.4273059038327935,-0.7445869796000062,-0.9010905219830934,0.500044275220684,0.9661503736253574,1.7344252322571903,1.9688275729695388,0.3146008980495794,2.2816401478850183,2.074080731190301,0.970885528572004,SEKER
-0.7391559830902594,-1.0214700187864223,-1.1702095775888415,-0.45057935532347393,-1.5212637005891507,-2.0641711529964524,-0.744419046843594,-0.8989906061899026,0.39654086332002425,1.1972849013544609,1.6831636414042144,1.769153804316777,0.3938775077665363,2.0742306071081242,1.8462411019269183,0.7252447089246365,SEKER
-0.7338359305136677,-1.0100084773628222,-1.2411591168642873,-0.3158711301325315,-1.8100593131056957,-2.993088329377987,-0.7381383617537772,-0.8906039663983099,0.3914995268282644,0.9972271092335949,1.6383513654234974,2.2256854204805987,0.192188343238554,2.5358157909519154,2.3716819615868427,0.7850193909330977,SEKER
-0.7323695057649918,-0.8455241577308158,-1.2000653012642513,-0.37409489139375923,-1.6680165595996328,-2.495984498006548,-0.7245022219331058,-0.8882959139851997,0.14733693772098266,-1.39983693087659,-0.002744130289525286,1.989769490705314,0.28288041741388964,2.283817125840186,2.0981544403628756,0.5667758437454121,SEKER
-0.7301869200925439,-0.9266882979748107,-1.0552166814058064,-0.5950899904631808,-1.1123320089278375,-1.1489780947292714,-0.729607377728037,-0.8848635817116801,0.24632103965718455,0.02683591422730098,0.8158976153652825,1.1962526261574455,0.618362553586087,1.5000812463846016,1.2095541361198867,0.9224483650716676,SEKER
-0.728891009849528,-0.9233282369711493,-0.9731383492584037,-0.6907100933355503,-0.8125303915203846,-0.6545409584326058,-0.7308164935742049,-0.8828272768920952,-0.17922365392948833,0.5198461470876221,0.8005539153048306,0.7839086535083928,0.8074985239466628,1.1260184006393217,0.7669294668212051,-0.025886334131246046,SEKER
-0.728652289541604,-0.9733091444006112,-1.284803969479012,-0.22287404885495574,-1.9891712348952002,-3.783250778103364,-0.7302455222024034,-0.8824523013620662,0.47777781679845904,0.4540320375141897,1.3208176708448578,2.5333134476054564,0.058692665501446785,2.857808966321941,2.734787086418076,0.891436551189741,SEKER
-0.7279361286178321,-0.9285829990407639,-1.2187150849210293,-0.3335286843314863,-1.7488857791431625,-2.7677839430387703,-0.7279952232664797,-0.8813276232509977,0.5577662639368989,0.15127516169291558,0.8674180551248568,2.1315144984878036,0.21316857956264848,2.4211737282445753,2.2619840516987026,0.9558890304801293,SEKER
-0.7264014980668921,-0.9961528924741132,-1.1712467421590433,-0.4037411361829535,-1.5792438355420662,-2.2263684873408613,-0.730447041510098,-0.8789188523558958,0.5267885631579644,0.9361096435596555,1.599529591935069,1.8626852685574886,0.3182060010436214,2.139370537698403,1.952584138254366,0.8964937046797516,SEKER
-0.7257194400442522,-0.9535547857499186,-1.1574416046697615,-0.4220436890034515,-1.5313494145242161,-2.0916636029006725,-0.7253082991638844,-0.877848835496722,0.5692549588235538,0.05771445473643644,1.1563416734592789,1.78796339065376,0.34735588914091026,2.0622973257749173,1.8675730818867393,0.837430801479882,SEKER
-0.7242530152955763,-0.9949115366033163,-1.1221381696146606,-0.47485729052612197,-1.3994061165531493,-1.7536173419349703,-0.7293722718690598,-0.8755494392219022,0.49189610154626157,1.1454692370881714,1.6183135843162828,1.5985990488701944,0.4233312630370965,1.8711638604010299,1.654057173885045,1.01962613846538,SEKER
-0.7239119862842563,-0.9594955602744476,-1.2417427151954863,-0.2735587972643109,-1.857284153365643,-3.1805816295068894,-0.7254762319202966,-0.8750149186751471,0.46086956676427954,0.4441945116158517,1.2449455967884442,2.2991773805165416,0.1358230791997207,2.5896356937561147,2.457765369509333,0.6374510991648353,SEKER
-0.7238437804819923,-0.8995231381104881,-1.1351149514636514,-0.4531181901622153,-1.4511643294399652,-1.8808676039003844,-0.7219160574843577,-0.8749080246449091,0.5116686709541493,-0.23967607746240358,0.6343959425628654,1.6740039219583622,0.3899982574357481,1.9444515973065026,1.7387486205370584,1.011667631109422,SEKER
-0.7233663398661443,-0.9281209906527613,-1.11131006723239,-0.48548031828203125,-1.3652715896085803,-1.6731443531414703,-0.7231251733305256,-0.8741598604665405,0.7235038687294199,0.08978559346931231,0.9283946603759226,1.5444564970389267,0.4440716350137821,1.8164411825739517,1.593516465801015,0.8655986004318418,SEKER
-0.7207063135778485,-1.0013236530186367,-1.2115795102675118,-0.31589726851182764,-1.7553913721287406,-2.790881517097298,-0.7249388470997775,-0.8699945251700845,0.5688786045446659,0.9654002705446366,1.7417482424650754,2.139089770955869,0.19008431292730624,2.4114973799547026,2.270783106067149,0.8665196766098914,SEKER
-0.7187624482133246,-1.0047957160557535,-1.242304788767751,-0.2585316940768474,-1.8744756155176565,-3.2521168261567714,-0.7228564809202661,-0.8669538443071696,0.4591615444273132,0.9355759492839503,1.8093196333477326,2.338790349288612,0.1063634634124639,2.6193066471217326,2.5043376293327926,0.9595959996283724,SEKER
-0.7180803901906847,-1.0030970185483468,-1.2516420175478795,-0.23980063781640093,-1.9114029966588453,-3.4123044982058506,-0.7224534423048768,-0.8658875811992793,0.49872087772822304,0.9894708515290002,1.8008851539912978,2.4010973974384426,0.08048642025334438,2.68502265869253,2.5778352122307227,0.9523296335238383,SEKER
-0.7180121843884206,-0.9368431490080983,-1.25999723929405,-0.21900209237019225,-1.9483940267140332,-3.582590697347698,-0.717986430984312,-0.8657809732217636,0.815093807546663,0.1288924091465181,1.0949926576111926,2.453419622015679,0.06027805593192114,2.741899675284993,2.639785398695297,0.6227769313669692,SEKER
-0.7172960234646487,-0.9408518884555216,-1.2511445843027198,-0.23262047036325864,-1.918089003933261,-3.4423212364096902,-0.718523815804831,-0.8646617905719785,0.24749485425436402,0.372829995263799,1.1468372584923041,2.4035422239167756,0.07742851979645625,2.68567964765099,2.5807252270782666,0.685581503533651,SEKER
-0.7169208915521967,-0.9382338409235025,-1.0405148781224371,-0.563481992691827,-1.126092467413727,-1.174627860057491,-0.7193970661381746,-0.8640756985309663,0.6054082584194849,0.616346685691807,1.1251449640259639,1.2053336772443224,0.5750463235302787,1.481782162902892,1.2194492841253803,0.6219233140488719,SEKER
-0.7165116567386127,-0.980943949681152,-1.1163308148696773,-0.4520914578641422,-1.4165590196280982,-1.7950709931808604,-0.7207741147407547,-0.8634364401777623,0.4233893839637721,0.9656421350956892,1.582668369296893,1.6180640851772055,0.3928727682882086,1.8733150964269754,1.6758775598541866,0.8476797091901294,SEKER
-0.7163070393318208,-0.9456353086343453,-1.213600896597752,-0.2957668526431318,-1.7814451436935264,-2.885392104692384,-0.7178520847791823,-0.8631168558957019,0.5772968855586733,0.4339186247808479,1.2109405495509258,2.181702562166489,0.1611010374243055,2.4456674202151576,2.320362249399758,0.8740783346687196,SEKER
-0.7158637016171048,-0.9949582041172566,-1.216271672644171,-0.2883650706228747,-1.7944994655643374,-2.934002202543914,-0.7210092205997318,-0.8624245259103915,0.6126594456664943,1.137977270018809,1.7448057368000542,2.200828089478955,0.15234660400447117,2.4647869260513398,2.342659848638713,0.806641178605746,SEKER
-0.7155567755069168,-0.8678778969079509,-0.9768257484194927,-0.6457821358134864,-0.8853054800887693,-0.7643042706673115,-0.7149636413688922,-0.8619453027668731,0.6345343387557559,0.017264510032352277,0.4403351849530308,0.8869677809614201,0.7179612305248396,1.191747251212734,0.8763305690996332,0.40127623961284253,SEKER
-0.7140903507582409,-0.8946230491468157,-1.116447149308064,-0.44267086422431134,-1.428399994498805,-1.8240971120762117,-0.7120751979586022,-0.8596566087686988,0.36452487354363056,-0.2588208947762768,0.7231255152055288,1.6348582484094318,0.37886166019616113,1.8844832905201314,1.694727312309207,0.8322151608284226,SEKER
-0.7139198362525809,-0.9646989880787286,-1.1376260842243873,-0.41010269143761063,-1.5081782826154597,-2.028935677205278,-0.7179192578817472,-0.8593905810441034,0.22284025272832,0.9107285616156565,1.4467925728337738,1.7549756662638456,0.3277949561631151,2.0026947094152368,1.8301796471167169,0.8950650990912302,SEKER
-0.712112382492585,-0.9351724520090553,-1.1924391716897047,-0.3127971163882712,-1.7235158198833447,-2.679538128938937,-0.7136201793175945,-0.8565719593918717,0.22125555969533392,0.4231318253696145,1.162925046968469,2.0845099767574067,0.18821279105012495,2.3337863655790514,2.2074846658182388,0.7682850220904677,SEKER
-0.7105436490405131,-0.91966483712688,-1.1513543930919015,-0.37749323706330296,-1.5727754109875522,-2.207762301678837,-0.7114706400355182,-0.8541274902307473,0.2684054402684418,0.30918375363386397,1.025854486386531,1.8559279758343643,0.2765275568783192,2.0962015592816843,1.9448787007656965,0.9934992667924861,SEKER
-0.7103731345348532,-0.941229895318434,-1.1364758588392945,-0.39730153895264547,-1.5213396828078922,-2.0643771746393815,-0.7121087845098846,-0.8538618922565592,0.09572822256693127,0.4658944246595044,1.2510911718206008,1.7722634627395997,0.31066520055408314,2.0120072608119974,1.8497658920145843,0.8182314655854249,SEKER
-0.7098615910178732,-0.8857048872329317,-1.1542418670113361,-0.37088992800451165,-1.5859331248164643,-2.245750545520545,-0.707272321125213,-0.8530652219666576,0.518933773958404,-0.37027102772586346,0.6939479755290494,1.8771041005059343,0.2659398718502437,2.116015794894532,1.9690378847729335,1.024909866947441,SEKER
-0.7092477387974973,-0.9857693706225216,-1.1571910776911323,-0.3612073453814109,-1.602751441580074,-2.2951249673561693,-0.7138552851765716,-0.8521094622671744,0.2919015820423453,1.0232017959867155,1.7433232099770022,1.8982212157181848,0.2555965857821137,2.135975012682855,1.993164104974455,0.8779771143292135,SEKER
-0.7090090184895732,-0.9355691258775433,-1.1592558525169416,-0.35564850651060614,-1.6130644548912274,-2.325867192724227,-0.7105638031508923,-0.8517378499714453,0.5311830547269465,0.4296495803748723,1.211846740878514,1.9117422230878742,0.2494156822213561,2.1491335888139274,2.008629819425305,0.8036786268022975,SEKER
-0.7088726068850453,-0.9467179949577466,-1.1371458835132942,-0.3948929843029722,-1.5254757883874261,-2.075617033686499,-0.712209544163732,-0.8515255181908963,0.6433954372693613,0.7754023859543878,1.3303741310363644,1.7861220430429954,0.3007275578474909,2.0224777107378578,1.865483604828593,1.0551595116176575,SEKER
-0.7082928575658013,-0.9740791583806168,-1.1898591261598004,-0.3050488860035647,-1.7274380992615785,-2.692995185080001,-0.7101943510867854,-0.8506232549387546,0.8241045286800177,0.496211484440758,1.6305084037263013,2.095408090810121,0.17344144802157643,2.3360510949730933,2.22010534482514,0.90835096350029,SEKER
-0.7067923299159934,-0.9599202346512993,-1.199313398582447,-0.2819620879647873,-1.7704488853393208,-2.8451039298177094,-0.7104630434970449,-0.8482890880214907,0.7153133009873078,0.8377782061400753,1.500587793953442,2.1618218574982055,0.14306336009404666,2.401777175058161,2.2972140551814544,0.8148703938349667,SEKER
-0.7062807863990134,-0.9411972280586755,-1.1521686321989164,-0.3587947760404151,-1.5961847308120285,-2.2757359044192227,-0.7085486100739458,-0.8474937124596497,0.6673804503312576,0.565282856417964,1.3100587651244726,1.8893272933536909,0.2510528242753198,2.120234601197033,1.9829986518330835,0.915785456200541,SEKER
-0.7057010370797694,-0.9245649260905524,-1.1537057864579656,-0.3538104589688343,-1.604849927209957,-2.3013513244218045,-0.7069364556123885,-0.846592509791117,0.6939211592444103,0.36519823197765916,1.145482486824333,1.9020727405041131,0.24425421054678242,2.131802216853783,1.997568156321043,0.8968446676420673,SEKER
-0.7052576993650534,-0.8395413824437414,-1.149289409359969,-0.35790623495255885,-1.5918472344527697,-2.263007046497172,-0.7040480122020984,-0.8459035145466866,0.19082679150519993,-0.10601668706231494,0.30959984308245303,1.8796764706017886,0.25218457912328823,2.1081798593483563,1.9719749721985547,0.8240343192509781,SEKER
-0.7049848761559975,-0.990632125575042,-1.1787913417510163,-0.310668702574367,-1.7007235780153935,-2.6026371301782003,-0.710698149356022,-0.845479586242749,0.7042853326760733,1.2322063800622973,1.8604028290979093,2.052749586650956,0.18145824853277948,2.2840911783561233,2.1707563236001635,0.9093260928082542,SEKER
-0.7030410107914736,-0.940459881338428,-1.1705444655429127,-0.31714414563179977,-1.6781785876694517,-2.5286696655261878,-0.7050891952918542,-0.8424606118664901,0.3990539524659379,0.5197995117910885,1.3492643442939962,2.0176537460909376,0.19022983386745085,2.243455648159066,2.130261066394163,0.9292023772348251,SEKER
-0.7019497179552496,-0.9400398737129702,-1.1079270386145683,-0.4131479725760014,-1.4483518512142721,-1.873783596768314,-0.7053578877021137,-0.8407669117226109,0.3117399088702265,0.7812025987452703,1.360657588857993,1.66796919673247,0.33083536880665976,1.8906071778078972,1.7319545769964746,0.9524320723785985,SEKER
-0.7002786757997818,-0.9626176169570166,-1.1517701243256044,-0.3365980928992733,-1.62116642020506,-2.3502726630110797,-0.7028053098046482,-0.8381750502346446,0.7181547514919833,0.609372190896326,1.6251474769908885,1.9273887882668561,0.2191263015972454,2.145122081004457,2.026544364394318,0.8987153015285222,SEKER
-0.7001422641952537,-0.9503020600283193,-1.1539022553953837,-0.3338920299843733,-1.628239397815133,-2.371764530126896,-0.7038800794456863,-0.8379635559548307,0.1870740455413938,0.8427144087633027,1.4954008242863153,1.9405995582513274,0.21340236699872303,2.158199892994247,2.0416847100134157,0.9669876309524431,SEKER
-0.7001422641952537,-0.9340617651772898,-1.1590554918386535,-0.32478617910400737,-1.6482307112491628,-2.4334702025242523,-0.7028388963559306,-0.8379635559548307,0.9025117593643567,0.6419756846378134,1.3240905164913799,1.97039976948059,0.20136312392316938,2.1884846258604034,2.0758868727208113,0.9242903184473946,SEKER
-0.6999035438873298,-0.8930736876840168,-1.10938102797475,-0.4015256076141629,-1.4651946366833748,-1.916508408796525,-0.6975322212533047,-0.8375934722628369,0.39371217917840023,-0.3297670350417616,0.906997691013707,1.689587250328423,0.31609435765820504,1.9073647766429447,1.756305678572895,0.8514611558032797,SEKER
-0.6980960901273339,-0.922674891775993,-1.0865114434338032,-0.43204542268748597,-1.384563717897715,-1.7183011887264157,-0.7008572898302665,-0.8347927013065402,0.6557918268806145,0.652293991350281,1.2348924415258191,1.5749535694712615,0.35944398868419175,1.7920678148467422,1.6275897093948453,0.9514630406079401,SEKER
-0.6979937814239379,-0.9599529019110573,-1.117009336355079,-0.38576483945784423,-1.4985089091666228,-2.003207353554388,-0.7025366173943886,-0.8346342352542101,0.4549052159377208,0.9952835975994541,1.6300327619111792,1.7449050035477158,0.2877621902763797,1.9576320101678146,1.81878066814394,1.0319609158370195,SEKER
-0.69683428278545,-0.8889902802142896,-1.1902659074102842,-0.25058546121119013,-1.7883290104248608,-2.9109180755129174,-0.6969948364327857,-0.8328387962907987,1.198545249616422,0.15268204225529092,0.9090096621504674,2.1759886346968527,0.11075949548742137,2.392871086918891,2.3137060963429747,0.3621046648868743,SEKER
-0.696595562477526,-0.9252976060594065,-0.9904302666131599,-0.5584477679773696,-1.0346436344439154,-1.0094812323406692,-0.700823703278984,-0.832469263280877,0.6026172550295958,0.9327986009666702,1.2836399821343774,1.0757239987225768,0.5748645042143725,1.3242248681822346,1.0788213441352081,0.33640162167277404,SEKER
-0.6940037419914942,-0.9437779415795441,-1.1101239868928692,-0.38086689441911975,-1.491442617726087,-1.9845683223364983,-0.6977337405609993,-0.8284597397444058,0.36573704960646525,0.833831525076732,1.5153659165884494,1.7326560990668858,0.28190822072348626,1.9369139117316798,1.8049266556213834,0.9790204749196595,SEKER
-0.6937650216835701,-0.9372211558710103,-1.1234080264544424,-0.3584910782060561,-1.5428655883580724,-2.123418794802582,-0.6968269036763735,-0.8280906759901221,0.60583524800896,0.7054381847227685,1.4493854735844878,1.8089505356910491,0.24974503748189997,2.011808804937856,1.8914067655764613,0.9483028947786688,SEKER
-0.6934921984745142,-0.9111386823300894,-1.2221295137933248,-0.19534260304696313,-1.9049848020444793,-3.383791731399075,-0.6968604902276558,-0.8276689372017323,1.0142352440797524,0.7638631030002249,1.1813878505337767,2.3908697757009945,0.01899776245478869,2.6123720478490347,2.565750187467131,0.9731708017845094,SEKER
-0.6929465520564022,-0.9268376340194175,-1.2355568233666314,-0.16626970284648057,-1.9592232598215604,-3.6344819451738224,-0.6953155088686636,-0.8268256143016132,0.3956488046638866,0.5719527362959683,1.3520701230332257,2.4770851062401964,-0.01502353305614957,2.7040564113067918,2.667874816819369,0.7696678748490758,SEKER
-0.6914119215054623,-0.9084739672841308,-1.1351457323427423,-0.32892994872611625,-1.5991855619308604,-2.2845784780780893,-0.6935018350994117,-0.8244548731767477,0.8234977788591805,0.5172079333065721,1.1835048749890598,1.8912524727389193,0.20976028417294054,2.088796659133467,1.9851985507854872,0.8326907371854128,SEKER
-0.6913778186043303,-0.958907549598807,-1.1683458417943886,-0.2771123592176802,-1.7191119904701921,-2.664508141893919,-0.6954498550737933,-0.824402208532582,0.4665020010687377,0.8962037508609824,1.7158006280221403,2.083528671267298,0.13262082338740924,2.2841914011278814,2.2063487028290902,0.9529159314636294,SEKER
-0.6906957605816904,-0.953200112643977,-1.1078359827913213,-0.3707151758793944,-1.4992787649936166,-2.005246303451241,-0.6944758450866025,-0.823349084318783,0.5349916181925539,0.8394745671226518,1.6642481047472202,1.741624055207649,0.2691632747368184,1.9385966954010558,1.8150686492995822,0.8940196393572387,SEKER
-0.6906616576805583,-0.9354944578552399,-1.1319328247385017,-0.3302638962654829,-1.5916877890501928,-2.2625403128875696,-0.6938041140609537,-0.8232964365387396,1.0408091990937693,0.7175005314023725,1.475979566233477,1.8779052636121807,0.21315861862717544,2.0737513932057428,1.969952584279993,0.776998219091774,SEKER
-0.6905593489771623,-0.9406045506316415,-1.169740970759163,-0.2703757273509215,-1.7291495460897046,-2.6988880312646613,-0.6946101912917323,-0.8231384980143592,-0.07242177414973686,0.8911257834046133,1.5316050851739675,2.0972181665501872,0.1250343835398174,2.296405701995454,2.222202407563394,0.8798708095607162,SEKER
-0.6895362619432024,-0.9202015135371869,-1.149972852406736,-0.295053302963474,-1.66528220547719,-2.4872574736754522,-0.6923598923558086,-0.8215595098640722,0.8159872636086876,0.655425191921042,1.3316441997950117,1.98893964484474,0.16534828256193268,2.183233320287435,2.0971998518549984,0.67290368126727,SEKER
-0.6892975416352785,-0.8684519073294099,-1.187240416316283,-0.23376264496299712,-1.8011141138145403,-2.9589653967103504,-0.6899752472147552,-0.8211911831184595,1.0834755205675226,0.24657810876447522,0.8089322540912061,2.2091581878348663,0.07784941705092269,2.4097174091043945,2.3523803372328267,0.7304865401149553,SEKER
-0.6888542039205624,-0.8921823381677672,-1.0435112222889347,-0.4564763399787117,-1.2719419039049817,-1.465857838179781,-0.6893035161891063,-0.8205072518780512,-0.06447252062958006,0.20290742188366412,1.053145778566415,1.4021732883517346,0.40791937261559086,1.6088182369793096,1.4354944776520144,0.542523610511576,SEKER
-0.6881380429967905,-0.9322837328961853,-1.1644590472724592,-0.2724144869049355,-1.7172307570591536,-2.6581129634526057,-0.6908820840993812,-0.819402725692159,0.6419489738449167,0.6388219574547341,1.4784602828701536,2.0825443358418583,0.12440281307371708,2.2757115068280647,2.205209306809472,1.0145714989072245,SEKER
-0.6876264994798105,-0.9126087090191916,-1.0861633362350416,-0.3938544703000468,-1.4307506778108028,-1.829899923605361,-0.6899752472147552,-0.8186139944201686,0.7321472554422309,0.5630431870902367,1.279968795434484,1.6413663093858608,0.302568691183188,1.8342351610959922,1.7020377877199102,0.9283842537637373,SEKER
-0.6864328979401906,-0.8571490354532049,-1.1792217239435885,-0.24035749901356748,-1.7794129213083014,-2.87790165627954,-0.6849036779711065,-0.8167743207086878,0.5753728670161203,-0.17281536778859083,0.7367921149621549,2.18091077731538,0.08130761172853496,2.3735100822289636,2.3194397494431107,0.9504058825111017,SEKER
-0.6862623834345306,-0.9269916368154193,-1.1087938643948387,-0.351561807675511,-1.5237859771073101,-2.071019025605598,-0.6890684103301293,-0.816511590026731,0.38607325830717737,0.6487181493296521,1.449655611422959,1.7761081187145005,0.2429146840357401,1.9629901880685894,1.8541248285777416,0.8232995626387546,SEKER
-0.6859554573243426,-0.8730859914636263,-1.15219909645351,-0.281728768699679,-1.6843823197108048,-2.5488211429326944,-0.6840640141890454,-0.8160387250661796,0.5495792662081423,-0.2412898510807428,0.9013230617945653,2.025731112174294,0.14113357287860767,2.212567315808312,2.13957272151442,0.8762624920493804,SEKER
-0.6855121196096267,-0.8729273219162301,-1.2889162887218037,-0.04494518381891594,-2.173282865667426,-4.936761399760281,-0.6862471400224042,-0.8153558119522151,0.3175460377093071,0.25494354909067996,0.9058851437880546,2.8661761553917176,-0.17646458845456284,3.1170328143444923,3.1358793639818696,0.9038791992365107,SEKER
-0.6853757080050986,-0.7794569582463267,-1.0910454971517425,-0.37246430803329134,-1.465752702270629,-1.9179365403469548,-0.6799328683813051,-0.8151457119466122,0.4292361439881825,-0.9087740362183291,0.014162008034407819,1.6829941823955006,0.2790512371139821,1.869901065646057,1.748875275535278,0.6198817448544715,SEKER
-0.6841139006632148,-0.8329519294754495,-1.1131870925649585,-0.3356447291568453,-1.5506569081904285,-2.1451266970352356,-0.6820488211120989,-0.8132028911111936,0.3456568933176795,-0.27438758876631614,0.5329346524462086,1.8149100628327473,0.22122023891033651,1.9966792131658497,1.898180776122263,0.7670149191069543,SEKER
-0.6835000484428387,-0.8657498582722987,-1.127470509186361,-0.31194706991272164,-1.6045730104734959,-2.3005288472810155,-0.6821495807659462,-0.812258128990429,0.1484287671437971,-0.1399761853309477,0.8621902596758076,1.899872943726271,0.18504991821781766,2.0799294962594717,1.9950526444476102,0.8422848575230311,SEKER
